Entity,Group,Value Name,Value Type,Value,Rank,Start Time,End Time
Q221,alias,language,fr,ARYM,,,
Q221,alias,language,fr,FYROM,,,
Q221,alias,language,fr,L'Ancienne République yougoslave de Macédoine,,,
Q221,alias,language,fr,L'ex-République yougoslave de Macédoine,,,
Q221,alias,language,fr,Macédoine,,,
Q221,alias,language,en,FYROM,,,
Q221,alias,language,en,Former Yugoslav Republic of Macedonia,,,
Q221,alias,language,en,Republic of Macedonia,,,
Q221,alias,language,mk,Република Македонија,,,
Q221,alias,language,nb,Den tidligere jugoslaviske republikken Makedonia,,,
Q221,alias,language,nb,FYROM,,,
Q221,alias,language,nb,Makedonia,,,
Q221,alias,language,sw,Jamhuri ya Makedonia,,,
Q221,alias,language,sw,Macedonia,,,
Q221,alias,language,sw,Jamjuri ya Makedonia,,,
Q221,alias,language,be-tarask,Былая югаслаўская рэспубліка Македонія,,,
Q221,alias,language,nan,FYROM,,,
Q221,alias,language,nan,Makedonija,,,
Q221,alias,language,pam,Republic of Macedonia,,,
Q221,alias,language,nl,Voormalige Joegoslavische Republiek Macedonië,,,
Q221,alias,language,nl,Republiek Macedonië,,,
Q221,alias,language,be,Македонія,,,
Q221,alias,language,cs,Republika Makedonie,,,
Q221,alias,language,cs,Makedonská republika,,,
Q221,alias,language,es,Antigua República Yugoslava de Macedonia,,,
Q221,alias,language,es,Ex República Yugoslava de Macedonia,,,
Q221,alias,language,es,Macedonia,,,
Q221,alias,language,el,ΠΓΔΜ,,,
Q221,alias,language,el,Δημοκρατία της Μακεδονίας,,,
Q221,alias,language,el,Μακεδονία,,,
Q221,alias,language,ru,Македонија,,,
Q221,alias,language,sr,Македонија,,,
Q221,alias,language,sr,Makedonija,,,
Q221,alias,language,en-gb,Macedonia,,,
Q221,alias,language,en-gb,FYROM,,,
Q221,alias,language,en-gb,Former Yugoslav Republic of Macedonia,,,
Q221,alias,language,de,Makedonien,,,
Q221,alias,language,hu,Macedón Köztársaság,,,
Q221,alias,language,hu,Macedónia Volt Jugoszláv Köztársaság,,,
Q221,alias,language,zh-hans,前南斯拉夫马其顿共和国,,,
,,,,,,,
Q221,description,language,en,country in Southeast Europe,,,
Q221,description,language,fr,état d'Europe du Sud,,,
Q221,description,language,de,Staat in Südosteuropa,,,
Q221,description,language,ru,государство в Южной Европе,,,
Q221,description,language,es,país de Europa,,,
Q221,description,language,nb,innlandsstat på Balkan,,,
Q221,description,language,it,stato della penisola balcanica,,,
Q221,description,language,fi,valtio Euroopassa,,,
Q221,description,language,ilo,pagilian idiay Europa,,,
Q221,description,language,nl,land in Europa,,,
Q221,description,language,cs,stát v jihovýchodní Evropě,,,
Q221,description,language,pt-br,país balcânico no sudeste da Europa,,,
Q221,description,language,en-gb,country in Southeast Europe,,,
Q221,description,language,mk,земја во југоисточна Европа,,,
Q221,description,language,sr,држава у југоисточној Европи,,,
Q221,description,language,sr-ec,држава у југоисточној Европи,,,
Q221,description,language,sr-el,država u jugoistočnoj Evropi,,,
Q221,description,language,zh-hans,位于东南欧的巴尔干半岛南部的内陆国家,,,
Q221,description,language,uk,"держава у Південно-Східній Європі, на Балканському півострові",,,
Q221,description,language,hu,állam Délkelet-Európában,,,
Q221,description,language,el,κράτος της Νοτιοανατολικής Ευρώπης,,,
,,,,,,,
Q221,label,language,en,Macedonia,,,
Q221,label,language,fr,République de Macédoine,,,
Q221,label,language,mk,Македонија,,,
Q221,label,language,de,Mazedonien,,,
Q221,label,language,ru,Республика Македония,,,
Q221,label,language,es,República de Macedonia,,,
Q221,label,language,nb,Republikken Makedonia,,,
Q221,label,language,sw,Jamhuri ya Masedonia,,,
Q221,label,language,be-tarask,Рэспубліка Македонія,,,
Q221,label,language,nan,Makedonija Kiōng-hô-kok,,,
Q221,label,language,it,Repubblica di Macedonia,,,
Q221,label,language,pam,Republika ning Makedonia,,,
Q221,label,language,en-ca,Republic of Macedonia,,,
Q221,label,language,en-gb,Republic of Macedonia,,,
Q221,label,language,nl,Macedonië,,,
Q221,label,language,fi,Makedonia,,,
Q221,label,language,nn,Republikken Makedonia,,,
Q221,label,language,ace,Masèdonia,,,
Q221,label,language,af,Republiek van Masedonië,,,
Q221,label,language,gsw,Republik Mazedonie,,,
Q221,label,language,am,የመቄዶንያ ሬፑብሊክ,,,
Q221,label,language,an,Republica de Macedonia,,,
Q221,label,language,ang,Cynewīse Macedonia,,,
Q221,label,language,ar,جمهورية مقدونيا,,,
Q221,label,language,arc,ܩܘܛܢܝܘܬܐ ܕܡܩܕܘܢܝܐ,,,
Q221,label,language,arz,جمهورية مقدونيا,,,
Q221,label,language,ast,República de Macedonia,,,
Q221,label,language,az,Makedoniya,,,
Q221,label,language,ba,Македония Республикаһы,,,
Q221,label,language,bar,Mazedonien,,,
Q221,label,language,bcl,Republika kan Masedonya,,,
Q221,label,language,be,Рэспубліка Македонія,,,
Q221,label,language,bg,Република Македония,,,
Q221,label,language,bi,Macedonia,,,
Q221,label,language,bn,ম্যাসেডোনিয়া প্রজাতন্ত্র,,,
Q221,label,language,bo,མ་སེ་ཌོ་ནིཡ།,,,
Q221,label,language,br,Republik Makedonia,,,
Q221,label,language,bs,Makedonija,,,
Q221,label,language,ca,República de Macedònia,,,
Q221,label,language,ce,Македони,,,
Q221,label,language,ceb,Republika sa Macedonia,,,
Q221,label,language,ckb,کۆماری مەقدوونیا,,,
Q221,label,language,cs,Makedonie,,,
Q221,label,language,csb,Macedońskô,,,
Q221,label,language,cu,Макєдонїꙗ,,,
Q221,label,language,cv,Македони Республики,,,
Q221,label,language,cy,Gweriniaeth Macedonia,,,
Q221,label,language,da,Makedonien,,,
Q221,label,language,diq,Cumurêtê Makedonya,,,
Q221,label,language,dsb,Makedońska,,,
Q221,label,language,dv,މެސެޑޯނިއާ,,,
Q221,label,language,ee,Republic of Macedonia,,,
Q221,label,language,el,πρώην Γιουγκοσλαβική Δημοκρατία της Μακεδονίας,,,
Q221,label,language,eo,Respubliko Makedonio,,,
Q221,label,language,et,Makedoonia,,,
Q221,label,language,eu,Mazedoniako Errepublika,,,
Q221,label,language,ext,Repúbrica de Macedónia,,,
Q221,label,language,fa,جمهوری مقدونیه,,,
Q221,label,language,fo,Lýðveldið Makedónia,,,
Q221,label,language,frp,Rèpublica de Macèdonie,,,
Q221,label,language,frr,Mazedoonien,,,
Q221,label,language,fy,Masedoanje,,,
Q221,label,language,ga,Poblacht na Macadóine,,,
Q221,label,language,gag,Makedoniya,,,
Q221,label,language,gd,Masadoinia,,,
Q221,label,language,gl,República de Macedonia,,,
Q221,label,language,gn,Masendoña,,,
Q221,label,language,got,𐌼𐌰𐌺𐌰𐌹𐌳𐍉𐌽𐌾𐌰,,,
Q221,label,language,gv,Pobblaght ny Massadoan,,,
Q221,label,language,hak,Mâ-khì-tun,,,
Q221,label,language,haw,Repupalika o Masedonia,,,
Q221,label,language,he,מקדוניה,,,
Q221,label,language,hi,मैसिडोनिया,,,
Q221,label,language,hif,Republic of Macedonia,,,
Q221,label,language,hr,Makedonija,,,
Q221,label,language,hsb,Makedonska,,,
Q221,label,language,ht,Repiblik d Masedoni,,,
Q221,label,language,hu,Macedónia,,,
Q221,label,language,hy,Մակեդոնիայի Հանրապետություն,,,
Q221,label,language,ia,Republica de Macedonia,,,
Q221,label,language,id,Republik Makedonia,,,
Q221,label,language,ie,Macedonia,,,
Q221,label,language,ilo,Macedonia,,,
Q221,label,language,io,Republiko Macedonia,,,
Q221,label,language,is,Lýðveldið Makedónía,,,
Q221,label,language,ja,マケドニア共和国,,,
Q221,label,language,jv,Républik Makedonia,,,
Q221,label,language,ka,მაკედონია,,,
Q221,label,language,kaa,Makedoniya,,,
Q221,label,language,kbd,Республикэ Македониэ,,,
Q221,label,language,kg,Makedonia,,,
Q221,label,language,kk,Македония Республикасы,,,
Q221,label,language,kl,Makedonia,,,
Q221,label,language,kn,ಮ್ಯಾಸೆಡೊನಿಯ ಗಣರಾಜ್ಯ,,,
Q221,label,language,ko,마케도니아 공화국,,,
Q221,label,language,koi,Республика Македония,,,
Q221,label,language,krc,Македония,,,
Q221,label,language,ku,Komara Makedonyayê,,,
Q221,label,language,kv,Македония Республика,,,
Q221,label,language,kw,Repoblek Makedoni,,,
Q221,label,language,la,Respublica Macedonica,,,
Q221,label,language,lad,Makedonia,,,
Q221,label,language,lb,Republik Mazedonien,,,
Q221,label,language,li,Macedonië,,,
Q221,label,language,lij,Maçedònia,,,
Q221,label,language,lmo,Macedonia,,,
Q221,label,language,lt,Makedonija,,,
Q221,label,language,ltg,Makedonejis Republika,,,
Q221,label,language,lv,Maķedonija,,,
Q221,label,language,mdf,Македоние,,,
Q221,label,language,mhr,Македоний,,,
Q221,label,language,mi,Makerōnia,,,
Q221,label,language,ml,റിപ്പബ്ലിക് ഓഫ് മാസിഡോണിയ,,,
Q221,label,language,mn,Бүгд Найрамдах Македон Улс,,,
Q221,label,language,mr,मॅसिडोनिया,,,
Q221,label,language,ms,Republik Macedonia,,,
Q221,label,language,mt,Repubblika tal-Maċedonja,,,
Q221,label,language,my,မက်စီဒိုးနီးယားနိုင်ငံ,,,
Q221,label,language,na,Matedoniya,,,
Q221,label,language,nah,Tlācatlahtohcāyōtl Macedonia,,,
Q221,label,language,nds,Republiek Makedonien,,,
Q221,label,language,ne,म्यासेडोनिया,,,
Q221,label,language,oc,Republica de Macedònia,,,
Q221,label,language,or,ମାସିଡୋନିଆ,,,
Q221,label,language,os,Республикæ Македони,,,
Q221,label,language,pa,ਮਕਦੂਨੀਆ,,,
Q221,label,language,pap,Macedonia,,,
Q221,label,language,pih,Repablik o' Masedoenya,,,
Q221,label,language,pl,Macedonia,,,
Q221,label,language,pms,Macedònia,,,
Q221,label,language,pnt,ΠΓΔΜ,,,
Q221,label,language,ps,د مقدونيې ولسمشريزه,,,
Q221,label,language,pt,República da Macedónia,,,
Q221,label,language,pt-br,República da Macedônia,,,
Q221,label,language,qu,Makidunya,,,
Q221,label,language,rmy,Republika Makedoniya,,,
Q221,label,language,ro,Republica Macedonia,,,
Q221,label,language,rw,Masedoniya,,,
Q221,label,language,sa,मेसेडोनिया,,,
Q221,label,language,sah,Македония Республиката,,,
Q221,label,language,sc,Matzedònia,,,
Q221,label,language,scn,Ripùbblica di Macidonia,,,
Q221,label,language,sco,Republic o Macedonie,,,
Q221,label,language,se,Makedonia,,,
Q221,label,language,sh,Republika Makedonija,,,
Q221,label,language,sk,Macedónsko,,,
Q221,label,language,sl,Makedonija,,,
Q221,label,language,so,Jamhuriyada Makedonia,,,
Q221,label,language,sq,Republika e Maqedonisë,,,
Q221,label,language,sr,Република Македонија,,,
Q221,label,language,ss,IMakhedoniya,,,
Q221,label,language,stq,Makedonien,,,
Q221,label,language,su,Makédonia,,,
Q221,label,language,sv,Makedonien,,,
Q221,label,language,szl,Macedůńijo,,,
Q221,label,language,ta,மாக்கடோனியக் குடியரசு,,,
Q221,label,language,te,మేసిడోనియా,,,
Q221,label,language,tg,Ҷумҳурии Мақдуния,,,
Q221,label,language,th,ประเทศมาซิโดเนีย,,,
Q221,label,language,tk,Makedoniýa Respublikasy,,,
Q221,label,language,tl,Republika ng Masedonya,,,
Q221,label,language,tr,Makedonya Cumhuriyeti,,,
Q221,label,language,tt,Македония Җөмһүрияте,,,
Q221,label,language,udm,Македония Республика,,,
Q221,label,language,ug,ماكېدونىيە,,,
Q221,label,language,uk,Республіка Македонія,,,
Q221,label,language,ur,مقدونیہ,,,
Q221,label,language,uz,Makedoniya Respublikasi,,,
Q221,label,language,vec,Republica de Macedonia,,,
Q221,label,language,vep,Makedonii,,,
Q221,label,language,vi,Cộng hòa Macedonia,,,
Q221,label,language,vls,Macedonië,,,
Q221,label,language,vo,Makedoniyän,,,
Q221,label,language,war,Republika han Macedonia,,,
Q221,label,language,wo,Réewum Maseduwaan,,,
Q221,label,language,wuu,马其顿,,,
Q221,label,language,xal,Масидин Орн,,,
Q221,label,language,xmf,მაკედონია,,,
Q221,label,language,yi,רעפובליק פון מאקעדאניע,,,
