Entity,Group,Value Name,Value Type,Value Position,Value,Rank,Start Time,End Time
Q730,alias,language,nl,1,Republiek Suriname,,,
Q730,alias,language,es,1,República de Surinam,,,
Q730,alias,language,pam,1,Suriname,,,
Q730,alias,language,en,1,Surinam,,,
Q730,alias,language,en,2,Republic of Suriname,,,
Q730,alias,language,en,3,Republic of Surinam,,,
Q730,alias,language,en,4,Dutch Guiana,,,
Q730,alias,language,en,5,sr,,,
Q730,alias,language,nb,1,Republikken Surinam,,,
Q730,alias,language,he,1,גיאנה ההולנדית,,,
Q730,alias,language,th,1,ประเทศซูรินาเม,,,
Q730,alias,language,hu,1,Holland Guyana,,,
Q730,alias,language,hu,2,Surinamei Köztársaság,,,
Q730,alias,language,zh-hans,1,苏里南共和国,,,
Q730,alias,language,zh-hans,2,荷属圭亚那,,,
Q730,alias,language,ru,1,Республика Суринам,,,
Q730,alias,language,fr,1,Surinam,,,
,,,,,,,,
Q730,description,language,en,,country in South America,,,
Q730,description,language,nl,,republiek aan de noordoostkust van Zuid-Amerika,,,
Q730,description,language,es,,país de América del Sur,,,
Q730,description,language,fr,,pays d'Amérique du Sud,,,
Q730,description,language,it,,Stato dell'America meridionale,,,
Q730,description,language,de,,Staat in Südamerika,,,
Q730,description,language,ru,,страна в Южной Америке,,,
Q730,description,language,ilo,,pagilian idiay Abagatan nga Amerika,,,
Q730,description,language,nb,,land i Sør-Amerika,,,
Q730,description,language,la,,civitas in America Australis,,,
Q730,description,language,sr,,држава у Јужној Америци,,,
Q730,description,language,sr-ec,,држава у Јужној Америци,,,
Q730,description,language,sr-el,,država u Južnoj Americi,,,
Q730,description,language,zh-hans,,位于南美洲北部的国家,,,
Q730,description,language,he,,מדינה בדרום אמריקה,,,
Q730,description,language,hu,,állam Dél-Amerikában,,,
Q730,description,language,uk,,держава на північно-східному побережжі Південної Америки,,,
,,,,,,,,
Q730,label,language,en,,Suriname,,,
Q730,label,language,nl,,Suriname,,,
Q730,label,language,es,,Surinam,,,
Q730,label,language,ru,,Суринам,,,
Q730,label,language,fr,,Suriname,,,
Q730,label,language,it,,Suriname,,,
Q730,label,language,be-tarask,,Сурынам,,,
Q730,label,language,pa,,ਸੂਰੀਨਾਮ,,,
Q730,label,language,ay,,Suriname,,,
Q730,label,language,nan,,Suriname,,,
Q730,label,language,pam,,Surinam,,,
Q730,label,language,de,,Suriname,,,
Q730,label,language,en-ca,,Suriname,,,
Q730,label,language,en-gb,,Suriname,,,
Q730,label,language,pt,,Suriname,,,
Q730,label,language,pt-br,,Suriname,,,
Q730,label,language,sw,,Surinam,,,
Q730,label,language,ace,,Suriname,,,
Q730,label,language,af,,Suriname,,,
Q730,label,language,gsw,,Suriname,,,
Q730,label,language,am,,ሱሪናም,,,
Q730,label,language,an,,Surinam,,,
Q730,label,language,ar,,سورينام,,,
Q730,label,language,arz,,سورينام,,,
Q730,label,language,ast,,Surinam,,,
Q730,label,language,az,,Surinam,,,
Q730,label,language,bcl,,Surinam,,,
Q730,label,language,be,,Сурынам,,,
Q730,label,language,bg,,Суринам,,,
Q730,label,language,bn,,সুরিনাম,,,
Q730,label,language,bo,,སུ་རི་ནེམ།,,,
Q730,label,language,bpy,,সুরিনাম,,,
Q730,label,language,br,,Surinam,,,
Q730,label,language,bs,,Surinam,,,
Q730,label,language,ca,,Surinam,,,
Q730,label,language,ce,,Суринам,,,
Q730,label,language,ceb,,Surinam,,,
Q730,label,language,ckb,,سورینام,,,
Q730,label,language,cs,,Surinam,,,
Q730,label,language,cv,,Суринам,,,
Q730,label,language,cy,,Suriname,,,
Q730,label,language,da,,Surinam,,,
Q730,label,language,diq,,Surinam,,,
Q730,label,language,dsb,,Surinam,,,
Q730,label,language,dv,,ސުރިނާމް,,,
Q730,label,language,ee,,Suriname,,,
Q730,label,language,el,,Σουρινάμ,,,
Q730,label,language,eo,,Surinamo,,,
Q730,label,language,et,,Suriname,,,
Q730,label,language,eu,,Surinam,,,
Q730,label,language,ext,,Surinam,,,
Q730,label,language,fa,,سورینام,,,
Q730,label,language,fi,,Suriname,,,
Q730,label,language,fo,,Surinam,,,
Q730,label,language,frp,,Suriname,,,
Q730,label,language,frr,,Suurinam,,,
Q730,label,language,fy,,Suriname,,,
Q730,label,language,ga,,Suranam,,,
Q730,label,language,gag,,Surinam,,,
Q730,label,language,gd,,Suranam,,,
Q730,label,language,gl,,Suriname,,,
Q730,label,language,gn,,Surinam,,,
Q730,label,language,gu,,સુરીનામ,,,
Q730,label,language,gv,,Yn Toorinam,,,
Q730,label,language,hak,,Sû-li-nàm,,,
Q730,label,language,he,,סורינאם,,,
Q730,label,language,hi,,सूरीनाम,,,
Q730,label,language,hif,,Suriname,,,
Q730,label,language,hr,,Surinam,,,
Q730,label,language,hsb,,Surinamska,,,
Q730,label,language,ht,,Sirinam,,,
Q730,label,language,hu,,Suriname,,,
Q730,label,language,hy,,Սուրինամ,,,
Q730,label,language,id,,Suriname,,,
Q730,label,language,ie,,Surinam,,,
Q730,label,language,ilo,,Surinam,,,
Q730,label,language,io,,Surinam,,,
Q730,label,language,is,,Súrínam,,,
Q730,label,language,ja,,スリナム,,,
Q730,label,language,jbo,,surinam,,,
Q730,label,language,jv,,Suriname,,,
Q730,label,language,ka,,სურინამი,,,
Q730,label,language,kl,,Suriname,,,
Q730,label,language,kn,,ಸುರಿನಾಮ್,,,
Q730,label,language,ko,,수리남,,,
Q730,label,language,ku,,Sûrînam,,,
Q730,label,language,kw,,Surinam,,,
Q730,label,language,la,,Surinamia,,,
Q730,label,language,lb,,Suriname,,,
Q730,label,language,li,,Suriname,,,
Q730,label,language,lij,,Suriname,,,
Q730,label,language,lmo,,Suriname,,,
Q730,label,language,ln,,Suriname,,,
Q730,label,language,lt,,Surinamas,,,
Q730,label,language,ltg,,Surinams,,,
Q730,label,language,lv,,Surinama,,,
Q730,label,language,mdf,,Суринам,,,
Q730,label,language,mhr,,Суринам,,,
Q730,label,language,mk,,Суринам,,,
Q730,label,language,ml,,സുരിനാം,,,
Q730,label,language,mn,,Суринам,,,
Q730,label,language,mr,,सुरिनाम,,,
Q730,label,language,mrj,,Суринам,,,
Q730,label,language,ms,,Suriname,,,
Q730,label,language,my,,ဆူရာနမ်နိုင်ငံ,,,
Q730,label,language,nah,,Surinam,,,
Q730,label,language,nds,,Surinam,,,
Q730,label,language,nn,,Surinam,,,
Q730,label,language,nov,,Suriname,,,
Q730,label,language,nv,,Sówinam,,,
Q730,label,language,oc,,Surinam,,,
Q730,label,language,or,,ସୁରିନାମ,,,
Q730,label,language,os,,Суринам,,,
Q730,label,language,pap,,Suriname,,,
Q730,label,language,pdc,,Surinaem,,,
Q730,label,language,pl,,Surinam,,,
Q730,label,language,pms,,Suriname,,,
Q730,label,language,pnb,,سورینام,,,
Q730,label,language,ps,,سورينام,,,
Q730,label,language,qu,,Surinam,,,
Q730,label,language,ro,,Surinam,,,
Q730,label,language,rw,,Surinamu,,,
Q730,label,language,sah,,Суринам,,,
Q730,label,language,scn,,Surinami,,,
Q730,label,language,sco,,Suriname,,,
Q730,label,language,se,,Surinam,,,
Q730,label,language,sh,,Surinam,,,
Q730,label,language,sk,,Surinam,,,
Q730,label,language,sl,,Surinam,,,
Q730,label,language,so,,Surinam,,,
Q730,label,language,sq,,Surinami,,,
Q730,label,language,sr,,Суринам,,,
Q730,label,language,srn,,Sranankondre,,,
Q730,label,language,su,,Suriname,,,
Q730,label,language,sv,,Surinam,,,
Q730,label,language,ta,,சுரிநாம்,,,
Q730,label,language,te,,సురినామ్,,,
Q730,label,language,tet,,Suriname,,,
Q730,label,language,th,,ประเทศซูรินาม,,,
Q730,label,language,tl,,Suriname,,,
Q730,label,language,tr,,Surinam,,,
Q730,label,language,tt,,Суринам,,,
Q730,label,language,ug,,سۇرىنام,,,
Q730,label,language,uk,,Суринам,,,
Q730,label,language,ur,,سرینام,,,
Q730,label,language,uz,,Surinam,,,
Q730,label,language,vec,,Suriname,,,
Q730,label,language,vi,,Suriname,,,
Q730,label,language,vo,,Surinän,,,
Q730,label,language,war,,Suriname,,,
Q730,label,language,wo,,Surinaam,,,
Q730,label,language,wuu,,苏里南,,,
Q730,label,language,xal,,Суринамудин Орн,,,
Q730,label,language,yi,,סורינאם,,,
Q730,label,language,yo,,Sùrìnámù,,,
Q730,label,language,zea,,Surinaome,,,
Q730,label,language,zh,,蘇利南,,,
Q730,label,language,yue,,蘇里南,,,
Q730,label,language,nb,,Surinam,,,
Q730,label,language,ba,,Суринам,,,
Q730,label,language,mt,,Surinam,,,
Q730,label,language,sr-ec,,Суринам,,,
Q730,label,language,sr-el,,Surinam,,,
Q730,label,language,kk,,Суринам,,,
Q730,label,language,rm,,Suriname,,,
Q730,label,language,mg,,Sorinama,,,
Q730,label,language,crh-latn,,Surinam,,,
Q730,label,language,sgs,,Sorėnams,,,
Q730,label,language,vro,,Suriname,,,
